"","KO","GeneName","Species","Module","Rep","TimePoint","value"
"183","K01182"," IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]","Coprococcus_catus","starch_degradation","B2","24",2.42452882588445
"184","K01182"," IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]","Roseburia_intestinalis","starch_degradation","B2","24",91.2504485378328
"185","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Agathobacter_rectalis","starch_degradation","B2","24",301.523221255447
"186","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Bacteroides_ovatus","starch_degradation","B2","24",131.365380020648
"187","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Bacteroides_xylanisolvens","starch_degradation","B2","24",221.072946578373
"188","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Faecalibacterium_prausnitzii","starch_degradation","B2","24",230.77106188191
"189","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Roseburia_intestinalis","starch_degradation","B2","24",44.9639891345843
"190","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Subdoligranulum_variabile","starch_degradation","B2","24",3.30617567166061
"191","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Agathobacter_rectalis","fructan_degradation","B2","24",847.483030502336
"192","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Anaerobutyricum_soehngenii","fructan_degradation","B2","24",1.98370540299636
"193","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Bacteroides_ovatus","fructan_degradation","B2","24",4.84905765176889
"194","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Bacteroides_xylanisolvens","fructan_degradation","B2","24",16.7512900697471
"195","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Eubacterium_siraeum","fructan_degradation","B2","24",55.1029278610101
"196","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Faecalibacterium_prausnitzii","fructan_degradation","B2","24",501.436643535192
"197","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Subdoligranulum_variabile","fructan_degradation","B2","24",7.49399818909738
"198","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Agathobacter_rectalis","Arabinoxylan_degradation","B2","24",65.6826900103241
"199","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Bacteroides_ovatus","Arabinoxylan_degradation","B2","24",64.8010431645479
"200","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Bacteroides_xylanisolvens","Arabinoxylan_degradation","B2","24",136.655261095305
"201","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Eubacterium_siraeum","Arabinoxylan_degradation","B2","24",48.931399940577
"202","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Roseburia_intestinalis","Arabinoxylan_degradation","B2","24",227.685297921694
"203","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Subdoligranulum_variabile","Arabinoxylan_degradation","B2","24",61.9356909157754
"204","K01200"," pulA; pullulanase [EC:3.2.1.41]","Agathobacter_rectalis","starch_degradation","B2","24",127.177557503211
"205","K01200"," pulA; pullulanase [EC:3.2.1.41]","Bacteroides_ovatus","starch_degradation","B2","24",14.9879963781948
"206","K01200"," pulA; pullulanase [EC:3.2.1.41]","Bacteroides_xylanisolvens","starch_degradation","B2","24",46.5068711146926
"207","K01200"," pulA; pullulanase [EC:3.2.1.41]","Eubacterium_siraeum","starch_degradation","B2","24",2209.84781893795
"208","K01200"," pulA; pullulanase [EC:3.2.1.41]","Faecalibacterium_prausnitzii","starch_degradation","B2","24",69.2092773934287
"209","K01200"," pulA; pullulanase [EC:3.2.1.41]","Roseburia_intestinalis","starch_degradation","B2","24",41.6578134629237
"210","K01200"," pulA; pullulanase [EC:3.2.1.41]","Subdoligranulum_variabile","starch_degradation","B2","24",7.49399818909738
"211","K01208"," cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]","Agathobacter_rectalis","starch_degradation","B2","24",142.606377304294
"212","K01208"," cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]","Roseburia_intestinalis","starch_degradation","B2","24",31.7392864479418
"213","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Agathobacter_rectalis","Arabinoxylan_degradation","B2","24",114.614089950901
"214","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Bacteroides_ovatus","Arabinoxylan_degradation","B2","24",15.6492315125269
"215","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Bacteroides_xylanisolvens","Arabinoxylan_degradation","B2","24",12.1226441294222
"216","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Eubacterium_siraeum","Arabinoxylan_degradation","B2","24",350.454621196025
"217","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Roseburia_intestinalis","Arabinoxylan_degradation","B2","24",95.4382710552696
"218","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Subdoligranulum_variabile","Arabinoxylan_degradation","B2","24",33.0617567166061
"219","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Anaerobutyricum_soehngenii","pectindegradationII","B2","24",1.1020585572202
"220","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Bacteroides_ovatus","pectindegradationII","B2","24",80.2298629656308
"221","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Bacteroides_xylanisolvens","pectindegradationII","B2","24",29.9759927563895
"222","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Faecalibacterium_prausnitzii","pectindegradationII","B2","24",80.4502746770748
"223","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Lachnospiraceae_bacterium","pectindegradationII","B2","24",37.0291675225988
"224","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Roseburia_intestinalis","pectindegradationII","B2","24",164.20672502581
"225","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Subdoligranulum_variabile","pectindegradationII","B2","24",13.0042909751984
"226","K01815"," kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]","Bacteroides_ovatus","pectindegradationII","B2","24",92.572918806497
"227","K01815"," kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]","Bacteroides_xylanisolvens","pectindegradationII","B2","24",79.5686278312986
"228","K01815"," kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]","Faecalibacterium_prausnitzii","pectindegradationII","B2","24",59.511162089891
"229","K01815"," kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]","Roseburia_intestinalis","pectindegradationII","B2","24",13.2247026866424
"230","K03332"," fruA; fructan beta-fructosidase [EC:3.2.1.80]","Bacteroides_ovatus","fructan_degradation","B2","24",27.331052219061
"231","K03332"," fruA; fructan beta-fructosidase [EC:3.2.1.80]","Bacteroides_xylanisolvens","fructan_degradation","B2","24",55.3233395724542
"232","K03332"," fruA; fructan beta-fructosidase [EC:3.2.1.80]","Roseburia_intestinalis","fructan_degradation","B2","24",42.5394603086998
"233","K05343"," treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]","Eubacterium_siraeum","starch_degradation","B2","24",283.229049205592
"234","K05343"," treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]","Subdoligranulum_variabile","starch_degradation","B2","24",7.49399818909738
"235","K07405"," E3.2.1.1A; alpha-amylase [EC:3.2.1.1]","Bacteroides_ovatus","starch_degradation","B2","24",94.5566242094934
"236","K07405"," E3.2.1.1A; alpha-amylase [EC:3.2.1.1]","Bacteroides_xylanisolvens","starch_degradation","B2","24",126.736734080323
"237","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Agathobacter_rectalis","fructan_degradation","B2","24",1731.11358168149
"238","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Anaerobutyricum_soehngenii","fructan_degradation","B2","24",130.483733174872
"239","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Coprococcus_catus","fructan_degradation","B2","24",12.3430558408663
"240","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Eubacterium_siraeum","fructan_degradation","B2","24",4033.53431942594
"241","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Faecalibacterium_prausnitzii","fructan_degradation","B2","24",412.610723823244
"242","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Lachnospiraceae_bacterium","fructan_degradation","B2","24",213.578948389275
"243","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Roseburia_intestinalis","fructan_degradation","B2","24",50.4742819206853
"244","K10112"," msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein","Subdoligranulum_variabile","fructan_degradation","B2","24",118.140677334006
"245","K10117"," msmE; raffinose/stachyose/melibiose transport system substrate-binding protein","Agathobacter_rectalis","fructan_degradation","B2","24",2862.7073082352
"246","K10117"," msmE; raffinose/stachyose/melibiose transport system substrate-binding protein","Anaerobutyricum_soehngenii","fructan_degradation","B2","24",211.815654697723
"247","K10117"," msmE; raffinose/stachyose/melibiose transport system substrate-binding protein","Coprococcus_catus","fructan_degradation","B2","24",39.4536963484833
"248","K10117"," msmE; raffinose/stachyose/melibiose transport system substrate-binding protein","Faecalibacterium_prausnitzii","fructan_degradation","B2","24",1169.94536434497
"249","K10117"," msmE; raffinose/stachyose/melibiose transport system substrate-binding protein","Roseburia_intestinalis","fructan_degradation","B2","24",267.579817693065
"250","K10117"," msmE; raffinose/stachyose/melibiose transport system substrate-binding protein","Subdoligranulum_variabile","fructan_degradation","B2","24",47.3885179604687
"251","K10118"," msmF; raffinose/stachyose/melibiose transport system permease protein","Agathobacter_rectalis","fructan_degradation","B2","24",432.447777853208
"252","K10118"," msmF; raffinose/stachyose/melibiose transport system permease protein","Anaerobutyricum_soehngenii","fructan_degradation","B2","24",34.3842269852703
"253","K10118"," msmF; raffinose/stachyose/melibiose transport system permease protein","Coprococcus_catus","fructan_degradation","B2","24",2.86535224877253
"254","K10118"," msmF; raffinose/stachyose/melibiose transport system permease protein","Faecalibacterium_prausnitzii","fructan_degradation","B2","24",76.262452159638
"255","K10118"," msmF; raffinose/stachyose/melibiose transport system permease protein","Roseburia_intestinalis","fructan_degradation","B2","24",46.0660476918045
"256","K10118"," msmF; raffinose/stachyose/melibiose transport system permease protein","Subdoligranulum_variabile","fructan_degradation","B2","24",7.49399818909738
"257","K10119"," msmG; raffinose/stachyose/melibiose transport system permease protein","Agathobacter_rectalis","fructan_degradation","B2","24",453.82771386328
"258","K10119"," msmG; raffinose/stachyose/melibiose transport system permease protein","Anaerobutyricum_soehngenii","fructan_degradation","B2","24",27.110640507617
"259","K10119"," msmG; raffinose/stachyose/melibiose transport system permease protein","Coprococcus_catus","fructan_degradation","B2","24",5.06946936321293
"260","K10119"," msmG; raffinose/stachyose/melibiose transport system permease protein","Faecalibacterium_prausnitzii","fructan_degradation","B2","24",93.6749773637172
"261","K10119"," msmG; raffinose/stachyose/melibiose transport system permease protein","Roseburia_intestinalis","fructan_degradation","B2","24",46.2864594032485
"262","K10119"," msmG; raffinose/stachyose/melibiose transport system permease protein","Subdoligranulum_variabile","fructan_degradation","B2","24",3.74699909454869
"263","K15531"," rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]","Agathobacter_rectalis","Arabinoxylan_degradation","B2","24",58.1886918212267
"264","K15531"," rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]","Roseburia_intestinalis","Arabinoxylan_degradation","B2","24",35.2658738310465
"265","K15531"," rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]","Subdoligranulum_variabile","Arabinoxylan_degradation","B2","24",20.2778774528517
"266","K15921"," xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]","Eubacterium_siraeum","Arabinoxylan_degradation","B2","24",1042.76780684176
"267","K15921"," xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]","Roseburia_intestinalis","Arabinoxylan_degradation","B2","24",34.3842269852703
"268","K15922"," yihQ; sulfoquinovosidase [EC:3.2.1.199]","Agathobacter_rectalis","starch_degradation","B2","24",76.042040448194
"269","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Agathobacter_rectalis","starch_degradation","B3","24",881.466002019537
"270","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Anaerobutyricum_soehngenii","starch_degradation","B3","24",18.119023374846
"271","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Bacteroides_ovatus","starch_degradation","B3","24",252.197217244479
"272","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Bacteroides_xylanisolvens","starch_degradation","B3","24",106.2656235768
"273","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Coprococcus_catus","starch_degradation","B3","24",5.22350223418985
"274","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Eubacterium_siraeum","starch_degradation","B3","24",1398.59272320433
"275","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Faecalibacterium_prausnitzii","starch_degradation","B3","24",1172.83948602044
"276","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Lachnospiraceae_bacterium","starch_degradation","B3","24",23.1792911642174
"277","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Roseburia_intestinalis","starch_degradation","B3","24",40.4821423149713
"278","K00688"," PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]","Subdoligranulum_variabile","starch_degradation","B3","24",58.2746968001805
"279","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Agathobacter_rectalis","starch_degradation","B3","24",817.804568540348
"280","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Anaerobutyricum_soehngenii","starch_degradation","B3","24",5.71320556864514
"281","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Bacteroides_ovatus","starch_degradation","B3","24",106.918561356073
"282","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Bacteroides_xylanisolvens","starch_degradation","B3","24",67.5790601548311
"283","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Coprococcus_catus","starch_degradation","B3","24",5.87644001346358
"284","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Eubacterium_siraeum","starch_degradation","B3","24",764.916608419176
"285","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Faecalibacterium_prausnitzii","starch_degradation","B3","24",726.556513886844
"286","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Lachnospiraceae_bacterium","starch_degradation","B3","24",10.936707802835
"287","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Roseburia_intestinalis","starch_degradation","B3","24",100.878886897791
"288","K00705"," malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]","Subdoligranulum_variabile","starch_degradation","B3","24",111.162656921353
"289","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Agathobacter_rectalis","fructan_degradation","B3","24",384.580351992227
"290","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Anaerobutyricum_soehngenii","fructan_degradation","B3","24",0.652937779273731
"291","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Bacteroides_ovatus","fructan_degradation","B3","24",45.5424101043427
"292","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Bacteroides_xylanisolvens","fructan_degradation","B3","24",127.486101403196
"293","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Faecalibacterium_prausnitzii","fructan_degradation","B3","24",91.0848202086854
"294","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Lachnospiraceae_bacterium","fructan_degradation","B3","24",13.221990030293
"295","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Roseburia_intestinalis","fructan_degradation","B3","24",9.95730113392439
"296","K00847"," E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","Subdoligranulum_variabile","fructan_degradation","B3","24",44.5630034354321
"297","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Anaerobutyricum_soehngenii","pectindegradationII","B3","24",NA
"298","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Bacteroides_ovatus","pectindegradationII","B3","24",372.011299741208
"299","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Bacteroides_xylanisolvens","pectindegradationII","B3","24",207.634213809046
"300","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Eubacterium_siraeum","pectindegradationII","B3","24",30.5248411810469
"301","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Faecalibacterium_prausnitzii","pectindegradationII","B3","24",229.834098304353
"302","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Lachnospiraceae_bacterium","pectindegradationII","B3","24",78.6790024024846
"303","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Roseburia_intestinalis","pectindegradationII","B3","24",137.606636981939
"304","K00874"," kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]","Subdoligranulum_variabile","pectindegradationII","B3","24",50.4394434488957
"305","K01051"," E3.1.1.11; pectinesterase [EC:3.1.1.11]","Bacteroides_ovatus","pectindegradationI","B3","24",70.6805146063814
"306","K01051"," E3.1.1.11; pectinesterase [EC:3.1.1.11]","Bacteroides_xylanisolvens","pectindegradationI","B3","24",75.4143135061159
"307","K01051"," E3.1.1.11; pectinesterase [EC:3.1.1.11]","Faecalibacterium_prausnitzii","pectindegradationI","B3","24",233.26202164554
"308","K01051"," E3.1.1.11; pectinesterase [EC:3.1.1.11]","Roseburia_intestinalis","pectindegradationI","B3","24",4.08086112046082
"309","K01176"," AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]","Agathobacter_rectalis","starch_degradation","B3","24",169.927057055988
"310","K01176"," AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]","Bacteroides_ovatus","starch_degradation","B3","24",40.8086112046082
"311","K01176"," AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]","Eubacterium_siraeum","starch_degradation","B3","24",865.305791982512
"312","K01176"," AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]","Roseburia_intestinalis","starch_degradation","B3","24",17.1396167059354
"313","K01181"," E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]","Bacteroides_ovatus","Arabinoxylan_degradation","B3","24",90.1054135397748
"314","K01181"," E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]","Bacteroides_xylanisolvens","Arabinoxylan_degradation","B3","24",76.7201890646634
"315","K01181"," E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]","Roseburia_intestinalis","Arabinoxylan_degradation","B3","24",249.258997237747
"316","K01182"," IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]","Agathobacter_rectalis","starch_degradation","B3","24",125.853756955012
"317","K01182"," IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]","Coprococcus_catus","starch_degradation","B3","24",0.652937779273731
"318","K01182"," IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]","Roseburia_intestinalis","starch_degradation","B3","24",36.5645156393289
"319","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Agathobacter_rectalis","starch_degradation","B3","24",412.983145390635
"320","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Bacteroides_ovatus","starch_degradation","B3","24",325.489482967955
"321","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Bacteroides_xylanisolvens","starch_degradation","B3","24",406.943470932353
"322","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Faecalibacterium_prausnitzii","starch_degradation","B3","24",724.107997214567
"323","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Roseburia_intestinalis","starch_degradation","B3","24",23.6689944986727
"324","K01187"," malZ; alpha-glucosidase [EC:3.2.1.20]","Subdoligranulum_variabile","starch_degradation","B3","24",11.9161144717456
"325","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Agathobacter_rectalis","fructan_degradation","B3","24",810.785487413155
"326","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Anaerobutyricum_soehngenii","fructan_degradation","B3","24",0.489703334455298
"327","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Bacteroides_ovatus","fructan_degradation","B3","24",12.7322866958378
"328","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Bacteroides_xylanisolvens","fructan_degradation","B3","24",25.1381045020386
"329","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Eubacterium_siraeum","fructan_degradation","B3","24",15.1808033681142
"330","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Faecalibacterium_prausnitzii","fructan_degradation","B3","24",764.753373974357
"331","K01193"," INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]","Subdoligranulum_variabile","fructan_degradation","B3","24",33.6262956325971
"332","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Agathobacter_rectalis","Arabinoxylan_degradation","B3","24",114.917049152177
"333","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Bacteroides_ovatus","Arabinoxylan_degradation","B3","24",95.0024468843278
"334","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Bacteroides_xylanisolvens","Arabinoxylan_degradation","B3","24",155.399191467148
"335","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Eubacterium_siraeum","Arabinoxylan_degradation","B3","24",21.7101811608515
"336","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Roseburia_intestinalis","Arabinoxylan_degradation","B3","24",166.988837049257
"337","K01198"," xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","Subdoligranulum_variabile","Arabinoxylan_degradation","B3","24",22.1998844953068
"338","K01200"," pulA; pullulanase [EC:3.2.1.41]","Agathobacter_rectalis","starch_degradation","B3","24",138.259574761212
"339","K01200"," pulA; pullulanase [EC:3.2.1.41]","Bacteroides_ovatus","starch_degradation","B3","24",31.8307167395944
"340","K01200"," pulA; pullulanase [EC:3.2.1.41]","Bacteroides_xylanisolvens","starch_degradation","B3","24",68.7217012685602
"341","K01200"," pulA; pullulanase [EC:3.2.1.41]","Eubacterium_siraeum","starch_degradation","B3","24",902.196776511477
"342","K01200"," pulA; pullulanase [EC:3.2.1.41]","Faecalibacterium_prausnitzii","starch_degradation","B3","24",89.778944650138
"343","K01200"," pulA; pullulanase [EC:3.2.1.41]","Roseburia_intestinalis","starch_degradation","B3","24",16.6499133714801
"344","K01200"," pulA; pullulanase [EC:3.2.1.41]","Subdoligranulum_variabile","starch_degradation","B3","24",22.5263533849437
"345","K01208"," cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]","Agathobacter_rectalis","starch_degradation","B3","24",197.676912675122
"346","K01208"," cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]","Roseburia_intestinalis","starch_degradation","B3","24",19.4248989333935
"347","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Agathobacter_rectalis","Arabinoxylan_degradation","B3","24",132.709603637386
"348","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Bacteroides_ovatus","Arabinoxylan_degradation","B3","24",38.6865634219686
"349","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Bacteroides_xylanisolvens","Arabinoxylan_degradation","B3","24",19.9146022678488
"350","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Eubacterium_siraeum","Arabinoxylan_degradation","B3","24",77.3731268439371
"351","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Roseburia_intestinalis","Arabinoxylan_degradation","B3","24",40.4821423149713
"352","K01209"," abfA; alpha-L-arabinofuranosidase [EC:3.2.1.55]","Subdoligranulum_variabile","Arabinoxylan_degradation","B3","24",14.2013966992036
"353","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Anaerobutyricum_soehngenii","pectindegradationII","B3","24",1.14264111372903
"354","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Bacteroides_ovatus","pectindegradationII","B3","24",301.657254024464
"355","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Bacteroides_xylanisolvens","pectindegradationII","B3","24",129.934618075472
"356","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Faecalibacterium_prausnitzii","pectindegradationII","B3","24",141.034560323126
"357","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Lachnospiraceae_bacterium","pectindegradationII","B3","24",44.3997689906137
"358","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Roseburia_intestinalis","pectindegradationII","B3","24",61.0496823620938
"359","K01625"," eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","Subdoligranulum_variabile","pectindegradationII","B3","24",25.3013389468571
"360","K01815"," kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]","Bacteroides_ovatus","pectindegradationII","B3","24",241.750212776099
